idx,sec,nanosec,t,x,y,z,qx,qy,qz,qw,vx,vy,vz,wx,wy,wz
93,1786799117,543637931,1786799117.543638,-11.574565745270018,-1.988248036499036,0.08148769378989659,0.0,0.0,0.0,1.0,-0.000966535701909612,-0.0013906217708629666,0.0,0.0,0.0,0.0
94,1786799117,576891005,1786799117.576891,-11.574846797395248,-1.9884956621311398,0.08148769378989659,0.0,0.0,0.0,1.0,-0.0002302130995938406,-0.0009386910822906115,0.0,0.0,0.0,0.0
95,1786799117,843483128,1786799117.843483,-11.574958519911743,-1.9887187943174827,0.08259800910013931,0.0,0.0,0.0,1.0,-0.00019084607651792228,-0.0007137361923926012,0.0,0.0,0.0,0.0
96,1786799117,876886482,1786799117.876886,-11.575195179500556,-1.9885354787773823,0.08284815279531146,0.0,0.0,0.0,1.0,-0.0011401921022284416,0.0004125727507107316,0.0,0.0,0.0,0.0
97,1786799117,910276713,1786799117.910277,-11.575156711363707,-1.9885941866984689,0.08284815279531146,0.0,0.0,0.0,1.0,-0.001063541089011258,0.00038574911463061415,0.0,0.0,0.0,0.0
98,1786799118,543613715,1786799118.543614,-11.574257513964417,-1.988016149397485,0.08262406303655243,0.0,0.0,0.0,1.0,-0.0008318065047979095,0.00022185097969765587,0.0,0.0,0.0,0.0
99,1786799118,576892714,1786799118.576893,-11.574238385291627,-1.9880204961191423,0.08262406303655243,0.0,0.0,0.0,1.0,0.00040058925004458315,0.0005592160676259905,0.0,0.0,0.0,0.0
100,1786799118,676914032,1786799118.676914,-11.57448658657869,-1.9880226557381664,0.08274994310082627,0.0,0.0,0.0,1.0,0.0003337476596174123,0.0004901710483588604,0.0,0.0,0.0,0.0
101,1786799118,776894849,1786799118.776895,-11.575089124051603,-1.98818190204327,0.08053838900108834,0.0,0.0,0.0,1.0,0.00023216275806867945,0.0003982401188417564,0.0,0.0,0.0,0.0
102,1786799118,810246946,1786799118.810247,-11.575621798145809,-1.9883666964901767,0.08053838900108834,0.0,0.0,0.0,1.0,0.0001458121648028737,0.0003226261229082801,0.0,0.0,0.0,0.0
103,1786799118,943564212,1786799118.943564,-11.57583699424404,-1.9884301747087718,0.0827522979259596,0.0,0.0,0.0,1.0,3.264041314339245e-05,-0.00048331501743843975,0.0,0.0,0.0,0.0
104,1786799119,10221306,1786799119.010221,-11.57607975013471,-1.9884392925180048,0.08577371179652535,0.0,0.0,0.0,1.0,0.000921190100566554,-5.463278905226996e-05,0.0,0.0,0.0,0.0
105,1786799119,76877753,1786799119.076878,-11.576180558510547,-1.9884463208021552,0.08494933788245629,0.0,0.0,0.0,1.0,0.0009931438429084966,0.0004728916204600404,0.0,0.0,0.0,0.0
106,1786799119,510252201,1786799119.510252,-11.573152178037137,-1.9878250961930923,0.08442006950367735,0.0,0.0,0.0,1.0,0.0009792210022906618,0.00026075893242873203,0.0,0.0,0.0,0.0
107,1786799119,743623472,1786799119.743623,-11.571504833944854,-1.987511588383634,0.08165935237779422,0.0,0.0,0.0,1.0,0.0007498375070786425,0.0002672092178275783,0.0,0.0,0.0,0.0
108,1786799119,910311862,1786799119.910312,-11.571595968911563,-1.9876584030656266,0.08132719683332462,0.0,0.0,0.0,1.0,0.00045254165808086686,0.00016209830475469517,0.0,0.0,0.0,0.0
109,1786799120,143666701,1786799120.143667,-11.571184609916017,-1.9878858418831287,0.08004353956460825,0.0,0.0,0.0,1.0,-0.0009169871142056057,-0.0006560648698034318,0.0,0.0,0.0,0.0
110,1786799120,510292500,1786799120.510293,-11.570760487475784,-1.9877278643967569,0.08131676046765628,0.0,0.0,0.0,1.0,-0.0017288498512844257,-0.0006162467338158292,0.0,0.0,0.0,0.0
111,1786799120,577007549,1786799120.577008,-11.571435545414856,-1.9880657401624784,0.08312704412504211,0.0,0.0,0.0,1.0,-0.001592693378153522,-0.0005651253094911621,0.0,0.0,0.0,0.0
112,1786799120,610325845,1786799120.610326,-11.57132836074954,-1.9881092530579088,0.08312704412504211,0.0,0.0,0.0,1.0,-0.0014184383310708697,-0.0005060518814344574,0.0,0.0,0.0,0.0
113,1786799121,10270237,1786799121.010270,-11.570119903484404,-1.9876849312480722,0.08309121770155521,0.0,0.0,0.0,1.0,-0.0008276950020240593,-0.0002514533476755821,0.0,0.0,0.0,0.0
114,1786799121,160299143,1786799121.160299,-11.568843638440258,-1.9873589660389117,0.08344101403609154,0.0,0.0,0.0,1.0,0.0007940595965988262,2.2669797161204406e-05,0.0,0.0,0.0,0.0
115,1786799121,210303120,1786799121.210303,-11.568410677998184,-1.9873267789603286,0.08062820391379377,0.0,0.0,0.0,1.0,0.0013402381002557895,0.0005547809669436751,0.0,0.0,0.0,0.0
116,1786799121,243623581,1786799121.243623,-11.568392568951571,-1.9874265782898042,0.08408975653019979,0.0,0.0,0.0,1.0,0.0011200201217578172,-0.0013377740500775791,0.0,0.0,0.0,0.0
117,1786799121,260327341,1786799121.260327,-11.56818513557215,-1.9872526309169996,0.08408975653019979,0.0,0.0,0.0,1.0,0.0011592495227357516,-0.0008656872961590586,0.0,0.0,0.0,0.0
118,1786799121,293736690,1786799121.293737,-11.56783957028778,-1.9870037775922413,0.0835591036108953,0.0,0.0,0.0,1.0,0.0023347981718022564,0.0010551927844211046,0.0,0.0,0.0,0.0
119,1786799121,710321364,1786799121.710321,-11.566372361181147,-1.9862998763212159,0.08159020091336679,0.0,0.0,0.0,1.0,9.692038495271631e-05,0.0018694174479698573,0.0,0.0,0.0,0.0
