idx,sec,nanosec,t,x,y,z,qx,qy,qz,qw,vx,vy,vz,wx,wy,wz
6839,1786799331,580940765,1786799331.580941,6.749867241700238,-1.5398293611409155,0.7419461182079945,0.0,0.0,0.0,1.0,0.12744345021508147,-0.0051866281762467225,0.0,0.0,0.0,0.0
6840,1786799331,615288145,1786799331.615288,6.754117891063723,-1.5400023812732626,0.7418707398159106,0.0,0.0,0.0,1.0,0.12761117838886027,-0.005194593056326139,0.0,0.0,0.0,0.0
6841,1786799331,646064379,1786799331.646064,6.758375053930166,-1.5401756417777237,0.7418101780194235,0.0,0.0,0.0,1.0,0.1278303123910569,-0.005201201950709637,0.0,0.0,0.0,0.0
6842,1786799331,680424317,1786799331.680424,6.762639742255441,-1.5403490678296958,0.7417677214780667,0.0,0.0,0.0,1.0,0.12804747519352272,-0.005204311408986421,0.0,0.0,0.0,0.0
6843,1786799331,714950383,1786799331.714950,6.76691098887448,-1.5405225093222377,0.7417410947676758,0.0,0.0,0.0,1.0,0.1282297909132697,-0.005202696772717561,0.0,0.0,0.0,0.0
6844,1786799331,746288291,1786799331.746288,6.771187624264612,-1.5406958201845364,0.7417284106907576,0.0,0.0,0.0,1.0,0.12837556306646045,-0.005196978331497977,0.0,0.0,0.0,0.0
6845,1786799331,780259672,1786799331.780260,6.775468681379618,-1.5408688696575217,0.7417303992540375,0.0,0.0,0.0,1.0,0.12849577868901232,-0.005187360464245417,0.0,0.0,0.0,0.0
6846,1786799331,814177372,1786799331.814177,6.779753184528078,-1.5410415257316596,0.7417479848575768,0.0,0.0,0.0,1.0,0.1285865841827036,-0.005173793758263675,0.0,0.0,0.0,0.0
6847,1786799331,848414778,1786799331.848415,6.784040108741575,-1.5412136620699615,0.7417773533401824,0.0,0.0,0.0,1.0,0.12864549157094804,-0.005156630981971603,0.0,0.0,0.0,0.0
6848,1786799331,879040936,1786799331.879041,6.788328683020041,-1.5413851701344647,0.7418147197855479,0.0,0.0,0.0,1.0,0.12868807342798333,-0.005136487942190549,0.0,0.0,0.0,0.0
6849,1786799331,913484504,1786799331.913485,6.792618506721531,-1.5415559597414017,0.741859203190902,0.0,0.0,0.0,1.0,0.12872274870310263,-0.005113804898288489,0.0,0.0,0.0,0.0
6850,1786799331,948040169,1786799331.948040,6.796909313036024,-1.5417259558308394,0.7419106688820897,0.0,0.0,0.0,1.0,0.12874753594530322,-0.005089129309257173,0.0,0.0,0.0,0.0
6851,1786799331,978977620,1786799331.978978,6.801200767164329,-1.5418950955094037,0.7419689889906318,0.0,0.0,0.0,1.0,0.12876151876892875,-0.005062686177905872,0.0,0.0,0.0,0.0
6852,1786799332,13200065,1786799332.013200,6.805492428931706,-1.5420633260082248,0.7420339340960553,0.0,0.0,0.0,1.0,0.12876140608725284,-0.005034660876993698,0.0,0.0,0.0,0.0
6853,1786799332,47300094,1786799332.047300,6.809783760011236,-1.5422305907402247,0.7421022976133458,0.0,0.0,0.0,1.0,0.12874527644112274,-0.0050049315702911535,0.0,0.0,0.0,0.0
6854,1786799332,81539153,1786799332.081539,6.814074600888614,-1.5423968434830766,0.7421670251234688,0.0,0.0,0.0,1.0,0.12873535148074655,-0.00497432429076552,0.0,0.0,0.0,0.0
6855,1786799332,112608602,1786799332.112609,6.818365502678614,-1.5425620795907558,0.742225578741019,0.0,0.0,0.0,1.0,0.12874668979229217,-0.004943916848274403,0.0,0.0,0.0,0.0
6856,1786799332,146471707,1786799332.146472,6.822657125728174,-1.5427263158301079,0.7422835466248532,0.0,0.0,0.0,1.0,0.1287727584751058,-0.004914185624767271,0.0,0.0,0.0,0.0
6857,1786799332,181006758,1786799332.181007,6.82694945684283,-1.5428895609986293,0.7423381859917975,0.0,0.0,0.0,1.0,0.12879160047191832,-0.004884583885993147,0.0,0.0,0.0,0.0
6858,1786799332,215285877,1786799332.215286,6.831242612795126,-1.5430518289606512,0.7423830203818761,0.0,0.0,0.0,1.0,0.12882303490915165,-0.004855467171866121,0.0,0.0,0.0,0.0
6859,1786799332,246166001,1786799332.246166,6.835537206331956,-1.5432131489412995,0.742419860163994,0.0,0.0,0.0,1.0,0.12887534979793486,-0.004827660554582185,0.0,0.0,0.0,0.0
6860,1786799332,280426270,1786799332.280426,6.83983338350302,-1.5433735537301558,0.742450815240933,0.0,0.0,0.0,1.0,0.12890715711882308,-0.004800232253937536,0.0,0.0,0.0,0.0
6861,1786799332,314638226,1786799332.314638,6.8441293384970825,-1.54353302912131,0.742478181747587,0.0,0.0,0.0,1.0,0.128869177503295,-0.004771937218325267,0.0,0.0,0.0,0.0
6862,1786799332,345475478,1786799332.345475,6.8484227465597645,-1.5436915334610493,0.7425080281705645,0.0,0.0,0.0,1.0,0.12876103830061308,-0.004742023586118969,0.0,0.0,0.0,0.0
6863,1786799332,379653411,1786799332.379653,6.852711277364035,-1.5438490155022846,0.7425460798756628,0.0,0.0,0.0,1.0,0.12858159113381068,-0.004710828234608535,0.0,0.0,0.0,0.0
6864,1786799332,413708468,1786799332.413708,6.856992711718893,-1.5440054547523487,0.7425864909537092,0.0,0.0,0.0,1.0,0.12834799672308347,-0.004679812833725607,0.0,0.0,0.0,0.0
6865,1786799332,447768302,1786799332.447768,6.86126606980039,-1.5441609016369562,0.7426236138764046,0.0,0.0,0.0,1.0,0.12810421697824548,-0.004651360973489408,0.0,0.0,0.0,0.0
6866,1786799332,481934967,1786799332.481935,6.865531411707956,-1.5443154651760045,0.7426640045940056,0.0,0.0,0.0,1.0,0.1278666842146205,-0.004626432333373661,0.0,0.0,0.0,0.0
6867,1786799332,512755879,1786799332.512756,6.8697888991058536,-1.5444692487059937,0.7427126929971792,0.0,0.0,0.0,1.0,0.1276321855656621,-0.0046042144687440155,0.0,0.0,0.0,0.0
6868,1786799332,547068949,1786799332.547069,6.874038780859996,-1.5446223541651878,0.7427671980410309,0.0,0.0,0.0,1.0,0.12741134645499239,-0.004585571660548982,0.0,0.0,0.0,0.0
6869,1786799332,581254963,1786799332.581255,6.878281759583092,-1.5447749202114982,0.7428216525207977,0.0,0.0,0.0,1.0,0.12721978638011475,-0.004571612023717035,0.0,0.0,0.0,0.0
6870,1786799332,615537723,1786799332.615538,6.88251919058166,-1.5449271228523087,0.7428731316079302,0.0,0.0,0.0,1.0,0.12707356149233504,-0.004563121869095724,0.0,0.0,0.0,0.0
6871,1786799332,646185601,1786799332.646186,6.88675265570432,-1.545079126608252,0.7429269937405658,0.0,0.0,0.0,1.0,0.1269743332827738,-0.004559030976952732,0.0,0.0,0.0,0.0
6872,1786799332,680582007,1786799332.680582,6.890983244793365,-1.5452310639240228,0.7429917237023171,0.0,0.0,0.0,1.0,0.12689626085806535,-0.004558703745131514,0.0,0.0,0.0,0.0
6873,1786799332,714664878,1786799332.714665,6.895211382295615,-1.5453830571323668,0.7430701353143228,0.0,0.0,0.0,1.0,0.12682549685084968,-0.004562076138320363,0.0,0.0,0.0,0.0
6874,1786799332,745379110,1786799332.745379,6.899437203963129,-1.5455352284547164,0.7431601063072937,0.0,0.0,0.0,1.0,0.12675626657868236,-0.004569021349938601,0.0,0.0,0.0,0.0
6875,1786799332,779502141,1786799332.779502,6.903660741401205,-1.5456877014562487,0.7432599592275019,0.0,0.0,0.0,1.0,0.1266881485278858,-0.004579680100886397,0.0,0.0,0.0,0.0
6876,1786799332,813824890,1786799332.813825,6.90788202830832,-1.545840585115763,0.7433708885701248,0.0,0.0,0.0,1.0,0.1266209410534245,-0.004593342937319479,0.0,0.0,0.0,0.0
6877,1786799332,848244332,1786799332.848244,6.912100940399795,-1.5459939698413832,0.7434940462136689,0.0,0.0,0.0,1.0,0.12654587888609356,-0.004609508265297873,0.0,0.0,0.0,0.0
6878,1786799332,879274393,1786799332.879274,6.916317264959102,-1.5461479484178877,0.7436278653598429,0.0,0.0,0.0,1.0,0.12646556432296582,-0.00462857176542769,0.0,0.0,0.0,0.0
6879,1786799332,913538326,1786799332.913538,6.920530799533654,-1.5463026122018768,0.7437709001521927,0.0,0.0,0.0,1.0,0.12637925366917704,-0.004650408397891028,0.0,0.0,0.0,0.0
6880,1786799332,947811056,1786799332.947811,6.924741295336795,-1.546458039081077,0.7439165328362165,0.0,0.0,0.0,1.0,0.12628663700397952,-0.004674215245464617,0.0,0.0,0.0,0.0
6881,1786799332,978994281,1786799332.978994,6.928949010240617,-1.5466143175899876,0.7440574490794126,0.0,0.0,0.0,1.0,0.12621338585169975,-0.004701193594663608,0.0,0.0,0.0,0.0
6882,1786799333,12961485,1786799333.012961,6.933154723993361,-1.5467715531801207,0.7441939672698985,0.0,0.0,0.0,1.0,0.1261628927154415,-0.004731362199931726,0.0,0.0,0.0,0.0
6883,1786799333,47271139,1786799333.047271,6.937359085762578,-1.5469298407535523,0.7443274557391313,0.0,0.0,0.0,1.0,0.1261290576922221,-0.004763981426033188,0.0,0.0,0.0,0.0
6884,1786799333,82037781,1786799333.082038,6.941562491746875,-1.54708925929029,0.7444543445800259,0.0,0.0,0.0,1.0,0.12610589893807425,-0.004798907127651183,0.0,0.0,0.0,0.0
6885,1786799333,112623586,1786799333.112624,6.94576551464997,-1.547249887590137,0.7445713855410158,0.0,0.0,0.0,1.0,0.12610459392142293,-0.004836448494246635,0.0,0.0,0.0,0.0
6886,1786799333,146715809,1786799333.146716,6.949968965552488,-1.5474118096952312,0.7446805189980401,0.0,0.0,0.0,1.0,0.12612836617699208,-0.004876252992383523,0.0,0.0,0.0,0.0
6887,1786799333,180853370,1786799333.180853,6.954173529427829,-1.5475750975372755,0.7447833154549915,0.0,0.0,0.0,1.0,0.12616937907819914,-0.004918025864760729,0.0,0.0,0.0,0.0
6888,1786799333,215504374,1786799333.215504,6.958379688846514,-1.5477398040438497,0.7448806714194152,0.0,0.0,0.0,1.0,0.12622099177909524,-0.004961286852511445,0.0,0.0,0.0,0.0
6889,1786799333,246204271,1786799333.246204,6.96258768835833,-1.547905918777377,0.7449678227180698,0.0,0.0,0.0,1.0,0.12627688636404738,-0.004995464827555577,0.0,0.0,0.0,0.0
6890,1786799333,280203336,1786799333.280203,6.9667968604604535,-1.5480714209230613,0.7450331653258034,0.0,0.0,0.0,1.0,0.1262975602074555,-0.004933441724390773,0.0,0.0,0.0,0.0
6891,1786799333,314383833,1786799333.314384,6.971007647881636,-1.5482353012256616,0.745071857418864,0.0,0.0,0.0,1.0,0.12637966529864525,-0.004914365592041405,0.0,0.0,0.0,0.0
6892,1786799333,345427258,1786799333.345427,6.975222738539794,-1.5483997508005025,0.7450847918129173,0.0,0.0,0.0,1.0,0.12654618806268825,-0.004956320578112404,0.0,0.0,0.0,0.0
6893,1786799333,379913011,1786799333.379913,6.979444671320355,-1.5485662613353939,0.7450732089329998,0.0,0.0,0.0,1.0,0.12678336023986755,-0.00503204032558067,0.0,0.0,0.0,0.0
6894,1786799333,414577740,1786799333.414578,6.983675576312552,-1.5487356957201677,0.7450421353026148,0.0,0.0,0.0,1.0,0.12707459863506582,-0.005127915765600807,0.0,0.0,0.0,0.0
6895,1786799333,445787420,1786799333.445787,6.987917118648982,-1.548908513722585,0.7449953866470705,0.0,0.0,0.0,1.0,0.12741506009608355,-0.0052328195907726605,0.0,0.0,0.0,0.0
6896,1786799333,479517440,1786799333.479517,6.992170145706382,-1.5490849214231235,0.7449357911453482,0.0,0.0,0.0,1.0,0.1277495780057108,-0.005341868218381006,0.0,0.0,0.0,0.0
6897,1786799333,513953906,1786799333.513954,6.9964332094823805,-1.5492649584218687,0.7448666644389121,0.0,0.0,0.0,1.0,0.12802271925291547,-0.005450146312434357,0.0,0.0,0.0,0.0
6898,1786799333,547988615,1786799333.547989,7.000703646792518,-1.5494484622270415,0.744790903011379,0.0,0.0,0.0,1.0,0.12819753858740202,-0.005549786652603733,0.0,0.0,0.0,0.0
6899,1786799333,579311703,1786799333.579312,7.00497839485196,-1.5496351002634032,0.7447113571049744,0.0,0.0,0.0,1.0,0.12828968562188986,-0.005638203387935769,0.0,0.0,0.0,0.0
6900,1786799333,612528101,1786799333.612528,7.009254973350377,-1.549824432881593,0.7446300901479919,0.0,0.0,0.0,1.0,0.12831969334245746,-0.00571324167229466,0.0,0.0,0.0,0.0
6901,1786799333,646834373,1786799333.646834,7.013531663060969,-1.550015982599491,0.744548546757746,0.0,0.0,0.0,1.0,0.12830493387066724,-0.005772851752070065,0.0,0.0,0.0,0.0
6902,1786799333,681120056,1786799333.681120,7.01780752760166,-1.5502092865652115,0.744468374185106,0.0,0.0,0.0,1.0,0.12827449092528187,-0.005819568041969235,0.0,0.0,0.0,0.0
6903,1786799333,715088557,1786799333.715089,7.022082279033359,-1.5504039378938523,0.7443888113838665,0.0,0.0,0.0,1.0,0.12823839711481247,-0.005855443262335448,0.0,0.0,0.0,0.0
6904,1786799333,745704008,1786799333.745704,7.026355652811199,-1.5505995818850808,0.7443053679274187,0.0,0.0,0.0,1.0,0.12819262080774144,-0.005880362107790891,0.0,0.0,0.0,0.0
6905,1786799333,779984230,1786799333.779984,7.030627326620635,-1.5507958918238083,0.7442144199716618,0.0,0.0,0.0,1.0,0.1281375062112254,-0.005896308744895268,0.0,0.0,0.0,0.0
6906,1786799333,814208547,1786799333.814209,7.0348970935916935,-1.5509925859693199,0.7441169655020244,0.0,0.0,0.0,1.0,0.12808034614168043,-0.005904572595216929,0.0,0.0,0.0,0.0
6907,1786799333,848389025,1786799333.848389,7.0391650785113935,-1.5511894350464208,0.7440139507093717,0.0,0.0,0.0,1.0,0.12803108330217453,-0.005906519137034611,0.0,0.0,0.0,0.0
6908,1786799333,879318975,1786799333.879319,7.043431649492199,-1.5513862659153639,0.7439060587673282,0.0,0.0,0.0,1.0,0.12799508334497056,-0.005904155793008467,0.0,0.0,0.0,0.0
6909,1786799333,913331390,1786799333.913332,7.0476973079427205,-1.5515829488461017,0.7437937867144296,0.0,0.0,0.0,1.0,0.1279746209794047,-0.005898017299523667,0.0,0.0,0.0,0.0
6910,1786799333,947333442,1786799333.947333,7.051962602072916,-1.5517793655942174,0.743677614254825,0.0,0.0,0.0,1.0,0.12797164748975287,-0.0058885713462181345,0.0,0.0,0.0,0.0
6911,1786799334,12466447,1786799334.012466,7.060494719512486,-1.552170990752988,0.743444409929011,0.0,0.0,0.0,1.0,0.12803011248950252,-0.005861095388363773,0.0,0.0,0.0,0.0
6912,1786799334,46636443,1786799334.046636,7.0647630967439,-1.5523660339766387,0.7433287649689315,0.0,0.0,0.0,1.0,0.12809483337795458,-0.005843965440863399,0.0,0.0,0.0,0.0
6913,1786799334,80932358,1786799334.080932,7.069033970703791,-1.5525604579626437,0.7432129328066254,0.0,0.0,0.0,1.0,0.12817789793373496,-0.005824310352712794,0.0,0.0,0.0,0.0
6914,1786799334,114990570,1786799334.114990,7.073307895106549,-1.5527541820245303,0.7430964809883561,0.0,0.0,0.0,1.0,0.12827547395933542,-0.005802087605165752,0.0,0.0,0.0,0.0
6915,1786799334,145651883,1786799334.145652,7.077585271801753,-1.5529471232489334,0.7429790936081041,0.0,0.0,0.0,1.0,0.1283832247334564,-0.005777536890953594,0.0,0.0,0.0,0.0
6916,1786799334,179750212,1786799334.179750,7.081866358478759,-1.55313919123613,0.7428605395267045,0.0,0.0,0.0,1.0,0.12849735177618354,-0.005750089074166866,0.0,0.0,0.0,0.0
6917,1786799334,213822120,1786799334.213822,7.0861513845492015,-1.5533302975907164,0.7427409397009921,0.0,0.0,0.0,1.0,0.1286194264585011,-0.005720056233507429,0.0,0.0,0.0,0.0
6918,1786799334,248219786,1786799334.248220,7.090440788897885,-1.5535203754368048,0.7426267353311005,0.0,0.0,0.0,1.0,0.12876109976079186,-0.005688689233954828,0.0,0.0,0.0,0.0
6919,1786799334,278969836,1786799334.278970,7.094735513165666,-1.5537093895336869,0.7425277425303739,0.0,0.0,0.0,1.0,0.12893781979728622,-0.005656514430804275,0.0,0.0,0.0,0.0
6920,1786799334,313269154,1786799334.313269,7.099036829566873,-1.5538973092143609,0.7424465514394787,0.0,0.0,0.0,1.0,0.12915114435595296,-0.0056228726533285,0.0,0.0,0.0,0.0
6921,1786799334,347597215,1786799334.347597,7.10334530799539,-1.5540840659107522,0.7423802071852675,0.0,0.0,0.0,1.0,0.129358488939088,-0.005586690491294174,0.0,0.0,0.0,0.0
6922,1786799334,381984011,1786799334.381984,7.107660232029893,-1.55426955848856,0.7423271909074565,0.0,0.0,0.0,1.0,0.12953946511525868,-0.0055475137159188125,0.0,0.0,0.0,0.0
6923,1786799334,412781758,1786799334.412782,7.1119806566114105,-1.5544537009732418,0.7422867315698578,0.0,0.0,0.0,1.0,0.12969227755250706,-0.00550593073191559,0.0,0.0,0.0,0.0
6924,1786799334,446684647,1786799334.446685,7.116305561676201,-1.5546364242018378,0.7422612517935393,0.0,0.0,0.0,1.0,0.12981005595995823,-0.005462421648589266,0.0,0.0,0.0,0.0
6925,1786799334,480711572,1786799334.480711,7.120633658512993,-1.5548176376680325,0.7422530278479067,0.0,0.0,0.0,1.0,0.12988663613275497,-0.00541570912881441,0.0,0.0,0.0,0.0
6926,1786799334,514754637,1786799334.514755,7.124963654076335,-1.5549972508151926,0.742259838023631,0.0,0.0,0.0,1.0,0.12993014440117523,-0.0053667367180452,0.0,0.0,0.0,0.0
6927,1786799334,545494780,1786799334.545495,7.129294563750488,-1.5551752105766459,0.7422775132689217,0.0,0.0,0.0,1.0,0.12994590515670779,-0.005316769761107388,0.0,0.0,0.0,0.0
6928,1786799334,579936793,1786799334.579937,7.133625697169845,-1.555351496009309,0.7423027586972004,0.0,0.0,0.0,1.0,0.12994525246573646,-0.005266402629471471,0.0,0.0,0.0,0.0
6929,1786799334,614009052,1786799334.614009,7.137956515332443,-1.5555260787046568,0.7423351396864925,0.0,0.0,0.0,1.0,0.12992889440851993,-0.005214511497032889,0.0,0.0,0.0,0.0
6930,1786799334,648338283,1786799334.648338,7.1422866361274915,-1.5556989222834396,0.7423650981156803,0.0,0.0,0.0,1.0,0.12990939662124695,-0.005162482720291285,0.0,0.0,0.0,0.0
6931,1786799334,679484603,1786799334.679485,7.14661585706725,-1.5558700265388574,0.7423843962610756,0.0,0.0,0.0,1.0,0.1298630861212213,-0.005109774879115413,0.0,0.0,0.0,0.0
6932,1786799334,713766012,1786799334.713766,7.1509424133998465,-1.5560393491376758,0.7423959096880893,0.0,0.0,0.0,1.0,0.1297583297899624,-0.00505592875916756,0.0,0.0,0.0,0.0
6933,1786799334,748105794,1786799334.748106,7.155264536624953,-1.5562068809968046,0.7424020988853868,0.0,0.0,0.0,1.0,0.12960485117093767,-0.005002464442862222,0.0,0.0,0.0,0.0
6934,1786799334,779623354,1786799334.779623,7.15958098725515,-1.5563726368529065,0.7424047556558121,0.0,0.0,0.0,1.0,0.1294219292919769,-0.004949387064788111,0.0,0.0,0.0,0.0
6935,1786799334,813994287,1786799334.813994,7.16389094046425,-1.556536648893787,0.7424052632516811,0.0,0.0,0.0,1.0,0.12921913885394815,-0.004897868715387906,0.0,0.0,0.0,0.0
6936,1786799334,848587244,1786799334.848587,7.168193980538175,-1.5566990022294989,0.7424074974416766,0.0,0.0,0.0,1.0,0.12900911589045028,-0.004849722287148713,0.0,0.0,0.0,0.0
6937,1786799334,879753129,1786799334.879753,7.172489943297166,-1.5568598217581169,0.742415529062013,0.0,0.0,0.0,1.0,0.12879626723955862,-0.004805665913602278,0.0,0.0,0.0,0.0
6938,1786799334,913858105,1786799334.913858,7.176778924199168,-1.557019263102586,0.7424293775595824,0.0,0.0,0.0,1.0,0.128590822446998,-0.004766437360130531,0.0,0.0,0.0,0.0
6939,1786799334,948223901,1786799334.948224,7.181061425508757,-1.5571774731263062,0.742447760700116,0.0,0.0,0.0,1.0,0.12840661152478505,-0.00473121611743261,0.0,0.0,0.0,0.0
6940,1786799334,978887644,1786799334.978888,7.185338220176714,-1.5573345829670007,0.742467340617892,0.0,0.0,0.0,1.0,0.12824887332189389,-0.004700296207505185,0.0,0.0,0.0,0.0
6941,1786799335,12831671,1786799335.012832,7.189610430353269,-1.5574907606169737,0.7424859477123387,0.0,0.0,0.0,1.0,0.12812742056647863,-0.004674757104646678,0.0,0.0,0.0,0.0
6942,1786799335,47162187,1786799335.047162,7.193879300639311,-1.5576461933197039,0.7425066968861915,0.0,0.0,0.0,1.0,0.12804303810543716,-0.004654971250455636,0.0,0.0,0.0,0.0
6943,1786799335,81513930,1786799335.081514,7.198145779933234,-1.5578010473825241,0.7425336445623167,0.0,0.0,0.0,1.0,0.12798115695553156,-0.004639297182034205,0.0,0.0,0.0,0.0
6944,1786799335,111997404,1786799335.111997,7.202410567739695,-1.5579554444169035,0.7425662662797616,0.0,0.0,0.0,1.0,0.12793898867451867,-0.004627275002117371,0.0,0.0,0.0,0.0
6945,1786799335,146189547,1786799335.146189,7.20667425812019,-1.5581095143637498,0.7426012159630474,0.0,0.0,0.0,1.0,0.1279132412980217,-0.004619310569746567,0.0,0.0,0.0,0.0
6946,1786799335,180452045,1786799335.180452,7.210937396641078,-1.5582633997552193,0.7426401009829273,0.0,0.0,0.0,1.0,0.12790293564754085,-0.004615732719557972,0.0,0.0,0.0,0.0
6947,1786799335,214428277,1786799335.214428,7.215200215793669,-1.5584172387657689,0.7426880672890244,0.0,0.0,0.0,1.0,0.1278922483189575,-0.0046160512423117596,0.0,0.0,0.0,0.0
6948,1786799335,245250950,1786799335.245251,7.2194625577530225,-1.5585711407917568,0.7427448623094208,0.0,0.0,0.0,1.0,0.12787499109168857,-0.004619136562852571,0.0,0.0,0.0,0.0
6949,1786799335,279564230,1786799335.279564,7.2237242505937385,-1.558725200960243,0.7428093196596869,0.0,0.0,0.0,1.0,0.12785347617571352,-0.00462521990770111,0.0,0.0,0.0,0.0
6950,1786799335,313664554,1786799335.313664,7.227985197257403,-1.5588795219219072,0.7428794279564438,0.0,0.0,0.0,1.0,0.12783131752014196,-0.004634560993715124,0.0,0.0,0.0,0.0
6951,1786799335,347582770,1786799335.347583,7.232245375024676,-1.5590342094798089,0.7429553745877648,0.0,0.0,0.0,1.0,0.12780683225612988,-0.004646841538518866,0.0,0.0,0.0,0.0
6952,1786799335,381836512,1786799335.381836,7.236504664264876,-1.559189355474047,0.7430374282167862,0.0,0.0,0.0,1.0,0.12777820092314163,-0.004661700521228298,0.0,0.0,0.0,0.0
6953,1786799335,412277265,1786799335.412277,7.240762967552881,-1.5593450435385618,0.7431248228527758,0.0,0.0,0.0,1.0,0.1277483757241797,-0.004679186289964189,0.0,0.0,0.0,0.0
6954,1786799335,446499827,1786799335.446500,7.245020233015728,-1.559501354265214,0.7432124058996911,0.0,0.0,0.0,1.0,0.12771757757195312,-0.0046988568306541925,0.0,0.0,0.0,0.0
6955,1786799335,480788675,1786799335.480789,7.249276709933375,-1.5596583711244758,0.7432939724270236,0.0,0.0,0.0,1.0,0.12770153374763984,-0.004721244442464829,0.0,0.0,0.0,0.0
6956,1786799335,514883834,1786799335.514884,7.253532967100633,-1.5598161808100022,0.7433695402975947,0.0,0.0,0.0,1.0,0.12770133870259062,-0.004746185758743566,0.0,0.0,0.0,0.0
6957,1786799335,545598146,1786799335.545598,7.257789419232213,-1.55997485968001,0.7434390650440993,0.0,0.0,0.0,1.0,0.12771241898519683,-0.004773198375431822,0.0,0.0,0.0,0.0
6958,1786799335,579786701,1786799335.579787,7.262046524400402,-1.5601344826895183,0.7435020981782494,0.0,0.0,0.0,1.0,0.12773993088654714,-0.004802518253389581,0.0,0.0,0.0,0.0
6959,1786799335,613821366,1786799335.613821,7.266304833126542,-1.5602951181403524,0.7435598518029142,0.0,0.0,0.0,1.0,0.12778168829176778,-0.004833735153835159,0.0,0.0,0.0,0.0
6960,1786799335,648157309,1786799335.648157,7.270564719831791,-1.5604568173717268,0.7436126603309202,0.0,0.0,0.0,1.0,0.1278328448191638,-0.004866217308752544,0.0,0.0,0.0,0.0
6961,1786799335,678873143,1786799335.678873,7.2748264427279326,-1.560619633104339,0.7436607814360044,0.0,0.0,0.0,1.0,0.12789246910749744,-0.0049005382919296075,0.0,0.0,0.0,0.0
6962,1786799335,713153235,1786799335.713153,7.279090395022291,-1.5607836221688054,0.7437050085391171,0.0,0.0,0.0,1.0,0.12796502157817402,-0.0049364318381118644,0.0,0.0,0.0,0.0
6963,1786799335,747513844,1786799335.747514,7.283357035654845,-1.560948824175712,0.7437466672517585,0.0,0.0,0.0,1.0,0.1280515635189088,-0.004973110063631891,0.0,0.0,0.0,0.0
6964,1786799335,778644926,1786799335.778645,7.287626644048516,-1.5611152518852498,0.7437886481330788,0.0,0.0,0.0,1.0,0.12814119596888424,-0.005009756797979572,0.0,0.0,0.0,0.0
6965,1786799335,812986627,1786799335.812987,7.291899107696755,-1.5612828843808697,0.7438324542731448,0.0,0.0,0.0,1.0,0.12822214126516296,-0.005045485831699274,0.0,0.0,0.0,0.0
6966,1786799335,847672514,1786799335.847672,7.296174047748563,-1.5614516918430092,0.743877636191001,0.0,0.0,0.0,1.0,0.1282916690957219,-0.005080406070766467,0.0,0.0,0.0,0.0
6967,1786799335,878923500,1786799335.878923,7.300450583552552,-1.561621627152173,0.7439238539394093,0.0,0.0,0.0,1.0,0.12830857711007015,-0.005112696882268306,0.0,0.0,0.0,0.0
6968,1786799335,913065111,1786799335.913065,7.304726124905114,-1.5617925562563562,0.7439708996779838,0.0,0.0,0.0,1.0,0.1282443521092983,-0.0051405669509984675,0.0,0.0,0.0,0.0
6969,1786799335,947635965,1786799335.947636,7.308998189240537,-1.561964327417277,0.744017337689266,0.0,0.0,0.0,1.0,0.12811055344632216,-0.005163811540890489,0.0,0.0,0.0,0.0
6970,1786799335,979052622,1786799335.979053,7.313265055413308,-1.5621368235801394,0.7440520585367796,0.0,0.0,0.0,1.0,0.1279422162936345,-0.005184598158174247,0.0,0.0,0.0,0.0
6971,1786799336,12530980,1786799336.012531,7.3175263672426,-1.5623099853227238,0.744066825680773,0.0,0.0,0.0,1.0,0.127780445127415,-0.005203915796272914,0.0,0.0,0.0,0.0
6972,1786799336,46704024,1786799336.046704,7.321782698291141,-1.5624837595809502,0.7440653482196087,0.0,0.0,0.0,1.0,0.1276426047044818,-0.005221460009833068,0.0,0.0,0.0,0.0
6973,1786799336,81197786,1786799336.081198,7.326034865214674,-1.5626580759525457,0.7440573294236035,0.0,0.0,0.0,1.0,0.12752790854261511,-0.005236552003298362,0.0,0.0,0.0,0.0
6974,1786799336,112025781,1786799336.112026,7.330283477924738,-1.562832836713393,0.7440501142453926,0.0,0.0,0.0,1.0,0.12742651830055046,-0.005248466161718415,0.0,0.0,0.0,0.0
6975,1786799336,146414276,1786799336.146414,7.334529146052488,-1.5630079552581833,0.7440393441858749,0.0,0.0,0.0,1.0,0.1273518995488356,-0.005258410893131506,0.0,0.0,0.0,0.0
6976,1786799336,180869641,1786799336.180870,7.338773032278594,-1.5631833732403457,0.7440211638518509,0.0,0.0,0.0,1.0,0.12731857840192898,-0.0052666489681257814,0.0,0.0,0.0,0.0
6977,1786799336,214670619,1786799336.214671,7.343016593196649,-1.563359030187766,0.7439972764514599,0.0,0.0,0.0,1.0,0.12732567202121958,-0.005272827042498391,0.0,0.0,0.0,0.0
6978,1786799336,245253909,1786799336.245254,7.347261103643936,-1.563534852953163,0.7439730333604052,0.0,0.0,0.0,1.0,0.12736978043796857,-0.005276790814615945,0.0,0.0,0.0,0.0
6979,1786799336,279392793,1786799336.279393,7.351507457689232,-1.5637107685957075,0.7439527012250307,0.0,0.0,0.0,1.0,0.1274335171693367,-0.0052787288285082255,0.0,0.0,0.0,0.0
6980,1786799336,313636700,1786799336.313637,7.355756199523794,-1.5638867061656117,0.7439356502403323,0.0,0.0,0.0,1.0,0.12751037875439586,-0.005278187671130988,0.0,0.0,0.0,0.0
